Review,Rating
"wonderful hotel barcelona wife spain july week visit starting ending barcelona stops valencia denia granada, hotel booked barcelona hotel jazz nunez/navarro chain informed cancelled airline flight arrived late monday evening, hearts sank informed transferring reservation rates hotel nn chain barcelona h1898, disaster turned great good luck h1898 hotel beautiful property staffed professional considerate hoteliers old sense, building historic site superbly renovated furnishings decor fitments high quality, warm welcoming comfortable rooms lobby restaurant bars.the location n't better rambla edge el raval close wanted bari gotic old cathedral museu picasso streets el raval macba cccb paseo graciawith fundacio antoni tapies la perdrera parc montjuic fundacio joan miro sagrada familia short subway ride 3 stops away.the hotel staff terrific english skills superior spanish skills communication pleasant easy.at desk door bars restaurant staff polite extremely considerate willling way help, busy patient understanding.the h1898 boasts extras not hotels rooftop terrasse pool bar perfect place late afternoon swim evening cava plus terrific view barcelona skyline rooftops old port harbour second pool/sauna/spa complex large stone grotto downstairs magical relaxing.we liked h1898 nights start trip cancelled reservations hotel booked week barcelona booked h1898 wonderful days charming lively dynamic city better having h1898 base,  ",5
"fantastic like reviewers agree quality comfort location style hotel best barcelona, rooftop pool cabanas reason stay, getting pricey time stayed superior room went 170e 300 worth cost quality, afford hip hotel 2 blocks away casa camper, check review,  ",5
"best stayed 3 nights picked based tripadvisor reviews, not disappointed whilst n't cheapest hotel facilities staff extremely good, rooftop pool comfy seats really oasis busy day views fantastic, rooms particular bathrooms highest standard best basement, pool small busy excellent sauna steam room pool 2 water jets jacuzzi jets jets metal loungers pool massage with.you not fault quality hotel decor location middle las ramblas easy direction, drinks bit expensive whilst breakfast 19 euros expensive continental option 9 euros.one best easiest hotels stayed,  ",5
"wonderful stay, 3 wonderful nights hotel, booked privilege room roomy exceptionally clean, window facing la ramblas windows closed n't tell thousands people streets, location perfect convenient, service good decor hip classy, bathroom huge shower/bath combo best, not great night nearby hotel previous night hotel 1898 welcome pleasant surprise,  ",5
"great hotel fantastic small business meeting fantastic hotel febulous location.we chose run customer council ceo hotel worked perfectly staff attentive food creative really tasty cleanest hotel ahve, staff cleaning minute day spotless pillow menu bedroom nice touch bedrooms just greattwo small important faults cooked items breakfast cold cant rocket science way keeping breakfast warm, come not difficultand better plastic glasses roof terrace promise cam buy really good plastic glasses highly recomend hotel restaurant quo vadis round corner settng looks nothing food tops clients feasted king prawns steak wild strawberries raspberries dessert,  ",5
"loved loved loved agonised quite time hotel book 3-night stay april yesterday depressed, seen 1898 kept coming booked gotten head paying hotel night incl breakfast, wife not disappointed fantastic, good stuff decor hotel exquisite tastefully away hours just chilling lounge bar, room small perfectly formed really classy decor great bed choice pillows, plasma tv great bathroom, possibly want.what hotel actually hotel i.e, rooftop deck pool awesome, afraid barcelona attractions took seat day chilled sangrias pool mild din la rambla background, yes drinks expensive worth opinion, basement spa area really nice used weather nice, location great right rambla convenience inside know it.not good people mentioned noise reviews concerned light sleeper, woken nights people coming rooms, heard maid service n't stop staying, better sleepers probably woudl n't heard anything.i did n't staff match overall 5 stars 4 stars, example sent email advance requesting quiet room got response generally level servive think bit better.summaryoverall not hesitate recommend hotel especially want stay happily spend time relaxing charging barca, thoroughly recommend staying not 1898 rooftop pool.final point estensive research aka procrastination recognised quite hotel names explored barca, montecarlo right opposite 1898 looked nice outside great location, passed casa camper day near university looked nice, torre catalunya right sants station far action opinion,  ",5
"fantastic great hotel brilliant location great hotel, booked standard room long weekend bit treat worth money, called ahead asked high floor reading comments noise club given fantastic room view ramblas, room bathroom big bed huge decor stylish desperately trendy, location not better felt pleased returned, floor hear club vaguely, service great sense appreciated guest, pretty fussy, loved place, ps, shop best room-rate prices vary quite widely,  ",5
"loved loved loved, stayed hotel 17 20 march loved minute, definately nicest hotel stayed, lobby/reception/bar area gorgeous, roof deck fantastic chill area bit windy try roof pool, did spend couple hours basement spa pool wonderful, booked classic room listed having inner atrium courtyard view shown room 606 6th floor actually outside view overlooking private terraces rooms, n't bad view means expecting inside room outside view able sun bonus.the room lovely clean king size bed minibar prices reasonable kettle bathrobe slippers, pre-ordered bottle cava brought room delivered 5 mins shown room, did minutes work shower worked day realised aircon control cupboard, room stiffling hot thought aircon not working, called recepton door 2 minutes work aircon unit.the breakfast divine chose n't able justify paying 18 euros thankfully incuded rate paid room.our real critisism cost drinks bar, yes expect expensive 25 euros 2 glasses sangria bit steep did n't order drinks bar, distict lack english tv channels, dont wrong n't watch tv couple nights shattered walking did nice chill room dinner watch film.other not fault hotel barcelona definately stay,  ",5
"great rooftop pool superb hotel lived expectations, amenity wish lovely spa pool downstairs bar restaurant icing cake rooftop pool, delight told checked rooftop pool heated, fan rooftop pools looking heated stay january n't websites, yes bar bit expensive best hotel opinion la rambla right heart things, breakfast excellent try track bb rate.overall tough customer n't fault apart having come home,  ",5
"fantastic place stay just returned short break barcelona husband fortunately booked hotel h1898 based previous trip advisor reviews.we not dissapointed public areas decorated beautifully lovely place sit relax drink bar, night arrived live jazz bar added atmosphere.our room lovely modern decor spotlessly clean bathrobes toothbrushes shaver nice finishing touches, breakfast hotel mornings stay recommend taking time enjoy leisurely breakfast dining room looks rambalas, food good lots typically spanish dishes including great tortilla.the hotel centre rambalas quiet peaceful inside check check quick efficient staff helpful polite, highly recommend hotel regret n't stay longer,  ",5
"cheapest room classic great, stayed based tripadvisor reviews not disappointed, beautiful hotel nice helpful staff located conveniently la rambla near hub plaza catalunya, arrived exhausted flight shown room booked cheapest room classic, beautiful quiet comfortable facing beautiful interior courtyard pleasant nap setting later explore barcelona, visited ultimately did not use downstairs spa little popular, pool grotto unusual pretty, went rooftoop outdoor pool open heated swimming december night air little chilly, locations beautiful appointed relaxation.the day left able leave luggage desk explored city little staff helpful decision airport.i definitely stay barcelona barcelona way highlight trip spain, good experience.lisa williamsburg,  ",5
"honeymoon 10/23/2006 started honeymoon barcelona hotel 1898. hip hotel great location, did humorous starbucks barcelona attached hotel yes guilty pleasure thing wanted spain, room lovely great terrace, bartender sweet lucas, library nice computers free email, classy hotel,  ",5
"excellent hotel heart city, hotel easily 5 star facilities fantastic rooms beautifully furnished equipped latest technology, bed comfortable slept, continental breakfast room really good value money good choice, used spa indoor pool evenings excellent.the lounge bar areas relaxing comfortable perfect night-cap evening.our let restaurant onour night dinner food poor dining room cold did not atmosphere rest beautiful hotel.over highly reccomend hotel1898 deffinately make return visit,  ",5
"great hotel best location 5 minute walk airport bus stop leads new hotel end ramblas right opposite le meridien, entering revolving door notice beautifully stylish sofas chairs herringbone stiped fabrics, decor classed nn website not old fashioned chintzy, reception staff friendly helpful carried little tasks charging run mobile phone.the main lobbly brilliantly stylish loads seating artwork model ships cases, rooms high quality, floors solid mahoghany green marble bathroom matt laquered wardrobes doors double twin bed selection different types pillows bathrobes slippers wide selection quality toiletries totthbrushes paste shavers shaving cream.coffees teas provided want hot water milk ring room service, silver flask hot water silver jug milk 5 minutes.we did not breakfast hotel 18 quite expensive eat small breakfasts great cafes perfectly adequate 5, farrgi good bet, alternatively try half slices paw paw dragon fruit mango wrapped spoon thye market just street.the bar like hotel bars quiet whiskies came 14 not excessive bearing mind quantity spanish establishments.this hotel price booking agency not worth shopping,  ",5
"classy quiet perfect place stay week-end discover heart barcelona.the situation central main tourist attractions minutes walk convenient situation evening enjoy night barcelona streets, stayed special week-end merce virgin mary celebration 24 sept 2006 lots noise streets night pleasantly surprised quiet room.we classic room not big according standards spatious according european standards wife wanted clean batchrooom bathrobe hair dryer agree previous comments interior design decoration word splendid breakfasts exceptional ones wish including local champagne course high price 8 person terrace floor good view barcelonadefinitely best hotels visited certainly soon,  ",5
"frightened praise mean not booking future, reviews great locaton 3 euros airport bus short walk ramblas easier taxi haven peace calm compared fun craziness day night entertainment outside door.the cooling pool towels provided deck showers rooftop welcome superb comfort provides daybeds plenty cusions views barcelona sea real treat, did not breakfast package avoided 18 euros went starbucks right lobby.loved room pillow menu comfy bed calming lighting, spotless bathroom great shower.modern decor, great fans uk boutique hotel group hotel du vin delighted similar level style comfort favourite short break city, trip includes lunchtime visit mercato feast produce seen enjoyed room mini bar prices drinking water remain headache free hot country supermarket just yards road left door staff polite not overly warm, young barman rooftop bar helpful pleasant afternoon evening,  ",5
"great location beautiful hotel best location, bathrooms bedrooms awesome beds like sleeping slab, staff excellent,  ",5
"highly recommended wonderful hotel fantastic position los ramblas, recommend unreservedly, stayed 5 nights august thoroughly enjoyed, bedroom decent size good air conditioning beautifully designed, upgraded online guess cheapest rooms quite small, ground floor reception/lounge/bar area excellentrooftop pool area spectacular views city, indoor pool gym basementfree internet access starbucks door,  ",5
"great hotel service improve recently spent wonderful weekend barcelona staying hotel 1898.the hotel superb- set great location rooftop pool awesome.i reserved classic room called enquire told classic rooms sit inner courtyard exactly size rooms category booked thinking wouldn__Ç_é_ spend great deal time room anyway.however shown room room 510 waiting 20 minutes small dark awkwardly shaped looked nothing like images website, bed pushed tiny window making room darker, checked floorplan door room smaller internal rooms corner lifts called reception change room, no classic rooms available pay extra 50 euros night privilege superior room room 635 terrific light bright airy street view.the hotel 1898 no dedicated concierge- told reception staff assist query asked recommend restaurant dinner sent overpriced tourist trap beach terrible food awful service, wasn__Ç_é_ helped inaccurate directions provided, taxis quite difficult organise location kept waiting ages advised walk.if looking great cheap seafood restaurant try la paradeta c/comercial 7 15 minute walk hotel, superb seafood served refectory style, choose glistening mounds clams mussels squid spider crabs boats brought let know you__Ç_éö like cooked grilled steamed la marinera pick sauce buy drink wait number called, recommend hotel 1898 great place stay especially wonderful rooftop terrace central location don__Ç_é_ ask staff tips advice make sure don__Ç_é_ small dark corner rooms inner courtyard, oh watch 2 elderly gentlemen standing reception no idea role spoke assisted did fact there- management managing not know,  ",3
"highly recommend hotel weekend break big thank previously reviewed hotel bothered recommend website, based solely reviews booked 3 night stay, thought hotel great, wonderful location la rambla, stylish decor public areas bedrooms, quiet room despite location, staff friendly, fantastic rooftop outdoor pool loungers indoor basement pool gym steam room sauna free hotel guests, definitely stay hotel, brilliant weekend break hope visit barcelona stay hotel 1898 enjoy similar experience,  ",5
"oasis delight stayed boyfriend hotel 3 nights impressed, travel quite alot stayed 5 star hotels numerous occasions, hotel 1898 bit good 5 star hotel magical moment stepped foyer modern unique chic decor, charlie chaplin slient movies playing lcd screen lobby novelle idea, delux room 3rd floor overlooked street windows sound proofed heard traffic night, satellite tv sky news chanel english, bathroom large beautiful marble work bathrobe slippers generous restocking toiletries day, want tea coffee order hot water case warm climates n't hot, staff helpful smiling polite..the jacuzzi wonderful indoor pool small sauna just perfect relaxing holiday.my boyfriend major starbucks fan delighted door hotel dunken doughnuts open 24 hrs day doors, breakfast definitely best market 3 min walk hotel, tended unhealthy mix delicious fruits decadent chocolates, hotel central location right las rambles 10 min walk port area 2 mins placa cataluyna hop-on-hop-off city tour bus 10 mins, great way initial feel city, shops 3-5min walking distance hotel, definitely recommend hotel love return soon fear popular prices increase,  ",5
"fantastic experience stayed hotel 1898 business trip barcelona, discovered hotel coincidence looking nice hotel place feel history pampered- stay, hotel situated nicest lively areas town, building looks faboulous, interior decoration elegant, interior rooms decorated contrast historical outlook hotel, rooms comfortable beautifully decorated extremely clean, staff nicest came spain, helpful kind, food fantastic, hotel lot style, recommend keen staying hotel style comfort, business trip just visiting barcelona want make sure wonderful stay choose hotel 1898. doing wonderful job,  ",5
"fabulous hotel mum just returned 4 night stay hotel 1898 fabulous, recently decorated rooms immaculate decor fantastic really beautiful hotel, location perfect nicer end la ramblas need close treat return tranquility hotel busy day sight seeing.the staff attentive polite spoke perfect english, price drinks bar expect little hard swallow having gorgeous course meal local resturant price gin tonics.although roof pool undergoing refurbishment stay basement pool surrounding facilities adequate,  ",5
"excellent city centre hotel stayed 4 nights march 2006 having carefully researched available hotels wanted central location facilities pool spa 1898 did not disappoint, location superb end ramblas bit like barcelona covent garden street performers artists making lively atmosphere, short walk upmarket shopping areas famous landmarks gaudi casa mila 10 mins walk port ramblas, 10/10 location.some reviews mention poor service staff not experience, staff friendly attentive eye welcoming english, service not overbearing prefer interpret shortcoming no concierge reception staff excellent good local knowledge.the rooms extremely appointed wooden flooring differing colour schemes marble bathrooms high quality grohe fittings nice touches heated mirrors bathroom n't steam basement pool spa real plus, pool jacuzzi areas just big bit swim, nice sauna steam room gym available treatment room tastefully finished kept immaculately clean stay.a couple minor points stopped favourite time city center hotel accolade held just hotel russie rome woken workmen room laying flooring 8.30 whilst room isolated external noise not stop sound hammering door, reception promptly moved quieter room really not room work fist place.we disappointed arrive night exactly 1.00 bar closed despite fact drinks poured guests ordered, later conversation barman revealed friendly guy definitely worked rule, planning come work london horrified told late london hotel bars stay open till experience food room service breakfast order got bit mixed corrected quickly food excellent, checked missed pointed reception waived charge breakfast, return flight late flight manager agreed late check stored bags valuables enabling enjoy final look city.the hotel open november 05 think real, not hesitate recommend look forward going summer roof terrace open able best beautiful city like barcelona doorstep relax sun swim,  ",4
"fab hotel deliberated long hard hotel having visited barcelona, teach tourism industry choose location followed facilites overall standard course price, say hotel 1898 ticked boxes impressed hotel offer, staff extremely helpful, thing explains reasonable price small sized rooms wonderfully decorated great facilities does n't really matter, suspect popular hotel unfortunately detract overll charm,  ",5
"amazing uma just returned stay uma second honeymoon bali, truly wonderful experience, decided book stay uma based largely trip advisor reviews happy followed advice trip advisor travelers stayed, arrived desk cold refreshing towels waiting cool face escorted pool-side bar welcome drink, room n't ready right away felt bad arrived check-in knew n't quite ready, actually ready quickly 15 minutes no problem, basic type room gorgeous, canopy bed beautiful little terrace outside sit read over-looking jungle wonderful bathroom tub separate open-air shower, water pressure strong hot really appreciated towels big fluffy, morning hotel room night clean-up turn-down service, complaint room sheets bed quite stained places, clear washed sanitary clearly previous stains hard remove visible, n't know just experience guests, room hotel perfect, location-wise uma not directly center ubud liked main ubud felt lot crowded noisy appreciated little bit quieter area having easy access ubud, free shuttle hours hotel town schedule does not fit needs drive time slight charge, pleasant walk town 20-25 minutes, going downhill coming uphill got ride walk, right vicinity uma delicious restaurants worth visit, naughty nuri directly street popular inexpensive choice indonesian food bar-b-que famous martinis, locals tourists alike definitely feel local ex-pat community, 5 minute walk uma restaurant indus delicious went 3 times 6 days ubud, lot variety menu beautiful view overlooking valley great prices, example dinner appetizer entrees cocktails dessert including tax service charge total 35, great price, famous restaurant neighborhood uma mozaic bit pricey amazing luxurious delicious dining experience, sit garden atmosphere dine 6-course tasting menu cater courses vegetarian needs prefereneces, want massage spa treatment right near uma bali botanica day spa highly recommend, relaxing comfortable great deal.but uma, kind hotel easily spend day relaxing beautiful pool taking complimentary guided walks rice paddies working gym taking free yoga class checking dvd desk watch room rainy day, yoga pavillion gorgeous place yoga n't normally worth try just setting overlooks lush river valley, business center computers believe hotel free wireless internet bring laptop did n't, just touring ubud just hanging hotel bored relaxing time, food uma delicious, healthier options breakfast lunch/dinner menus, breakfast included choices comes amazing fruit juice smoothies favorite coconut mango papaya juice try, stood uma hotel staff, friendly calm responsive helpful need hotel area, questions restaurants attending dance performance area getting to/from airport help make arrangements, night sent complimentary bottle champagne room knew honeymoon, sweet touch really appreciated, saw range guests young couples like families young children older visitors, absolutely loved uma recommend,  ",5
"absolutely best hotel stayed uma ubud stop honeymoon absolutely blew away, nothing disappoints, staff point meet airport cold towels water nightmare bali airport tip run plan queue time sadly fantastic, ridiculously helpful friendly accommodating whims.we pool suite infinity pool overlooking valley highly recommend view perfect lounge water, rooms brilliant light airy romantic, reviewers quibbled stairs honest reward climb.the restaurant rightly given rave review luxe guide really good, really lovely setting great food, want room service efficient presented.my wife enjoyed yoga chuffed facilities given honeymoon package hour private tuition included tried couple, loved, place near restaurant outrageously nice teacher manages accommodate experienced inexperienced class.the main pool really used lovely busy backs really relaxed chilled bar, amazing thing hotel apparently 100 capacity really feels really private exclusive time.the best place stayed honeymoon sad did n't stay longer,  ",5
"great alternative higher priced better known ubud hotels second time ubud stayed idyllic amandari, little skeptical lavish praise given hotel memory near-perfect vacation amandari basis comparison, uma ubud lived hype, fantastic room private plunge pool, grounds impeccable, corner design inspiration home garden, service especially restaurant impeccable, check-in check-out reservations handled quickly, staff great, downside walkways little slick rain despite rough hewn blocks make sidewalk.despite significantly lower price uma ubud gives higher priced ubud properties run money, suggestion staying days annual tablet plus membership gives room upgrade space available,  ",5
"did n't want leave stayed uma ubud week october absolutely loved, researched tripadvisor impressed consistently high reviews, wanted laidback luxury good facilities 25m pool gym yoga, certainly n't feel restricted resort not resort really like boutique hotel fabulous eating options close, favourites naughty nuris great ribs cooked roadside bbq ibu okra spelling wrong best suckling pig sit floor eat, ate mozaic half liked bit bland, make sure reserve table ouside garden really disappointing elevator type music dreadful, uma really perfect welcome pick-up airport cold towels winner fantastic friendly staff, got really ill able supply medicine, luckily knocked 24 hours, terrace room loved great terrace chilling love way staff light outdoor candles night, bathroom perfect spacious, spa nice really strongly recommend walking minutes road direction ubud bali botanical spa treatments fraction price surroundings far beautiful balinese, discovered second day sorry day, envy uma flash, spend second week friends villa canggu fabulous, difficult not enjoy bali,  ",5
"best location people know just got 3 week trip america stayed vitale 4 nights, outside quite unassuming inside lovely hotel rooms high end fixtures fittings.the staff helpful friendly.as reviews said bar does busy city boys 5 quieter sat sun evenings.we floor great view bay bridge.worth extra money.we walked centre fishermans wharf lombard st italian quarter union square.fishermans wharf really tourist trap tacky union square just dept stores rest city great.tip..go shanghai 1930 restaurant 50 yards away food great live jazz bands set mood perfectly cocktail lounge.there lots great bars restaurants 300m 1930 favourite.we stay vitale hesitation.a+,  ",5
"nice clean great location noisy rooms, n't normally stay hotels nice business paid, rooms nice feature lot extras like free shoe polishing water bottle little card day temperature, room clean n't afraid walk bare feet touch bedspread, major fault hotel noise, stayed 5th 7th floors bay view rooms able hear following elevator doors opening closing maid closet door opening closing numerous times music talking rooms cars honking outside.the view room magnificent location ca n't beat, run embarcadero morning cross street, staff excellent taxi anytime just n't loud room price firm paid,  ",3
"gets good rooms, traveling san francisco times year business trying right hotel, second try hotel vitale not sure, arriving sf overseas requested quiet room, flight 8 hours late arrived exhausted, desk asked room quiet assured, opened door room assalted bass bar downstairs not close quiet, called downstairs showed room corner quiet dirty broken closet doors, room shown right mission street valet assured quite noisy morning, choosing sleep opted quiet room.the morning asked better room 60 extra making room charge 400 moved room higher floor remarkably cleaner great view bay.our hotel pay big dollars rooms quiet clean, choose inexpensive room expect noisy not clean like, san francisco expensive hotel pay 300/night expect clean room good nights sleep, unfortunately hotel vitale not it.the positives hotel location friendly staff,  ",3
"little gem perfectly located awesome views celebrating husband birthday wanted quiet get-away weekend checking fleet week san francisco, great little modern boutique hotel situated perfectly right embarcadero building awesome eateries including hotel americano, taking night time alcatrez tour getting hotel past 10pm famished ordered short ribs mac n cheese die comfort food.when got hotel surprised cupcakes happy birthday wish really look good rushed plan weekend did n't think details.we ended weekend messages spa capable masseuse somewhat surprising small facility, combined beautiful weather gorgeous views recommend staying little gem stay sf,  ",5
"favorite hotel san francisco frequently travel san francisco favorite place stay, right service door amendities, appreciate getting new york times fresh products gym pass ymca block, love short walk ferry building,  ",5
"loved vitale nice clean new, basic room 2 beds chair nice view ferry building, room not large adequate designed.bath nice, good showerhead, wonderful bath amenities, loved soaps shampoo, brand fresh.the bed tdf die, comfortable hotel beds slept, nice sheets lots pillows, restful sleep.one negative vitale following current hotel craze giving flatscreen hdtv having no hd programming, irritating, staff nice accomodating, leaving attempting severely overpack rented suv, bellmen extremely helpful jockeying/jamming stuff bodies vehicle, point think glad finally location vitale excellent hotel vitale thumbs,  ",5
"fell love sf stay vitale wonderful start finish, arrived friday evening exciting vibrant happening scene hotel, noise not issue stay, hotel staff gracious accomodating, impressed complimentary bottle sparkly honor anniversary cards hotel housekeeping, wonderful gesture hotel trip sf memorable.the location opinion best city, sat, morning farmers market not missed easy access public trans, parts city, liked coming serene decor ambiance hotel busy day shopping exploring city, rooftop patios haven best spots in.for leisure traveler hotel vitale wonderful place, true spa-goer business traveler not suit,  ",5
"contemporary stylish second stay hotel vitale certainly not, hotel enjoys excellent location ferry building, public transportation easily accessible streetcar travels market fisherman wharf buses cable cars bart muni, use bart airport dropped 2 blocks hotel, rooms contemporary comfortably furnished, stayed waterfront room urban studio room, spa compact features excellent therapists, used hotel restaurant breakfast efficient delicious, typically dine boulevard located street slanted door located ferry building, san francisco city neighborhoods picking hotel decide surrounding ambience water like high hills middle shopping like union square residential area like marina district, overall stays vitale relaxing enjoyable certainly plan return,  ",5
"hotel vitale relaxing wife periodically stay sf really enjoyed vitale, location excellent right water bay bridge, saturday right street fantastic farmer market cruise great quick breakfast vendors really great coffee.meanwhile hotel set sort green spa sort vibe, muted colors soothing settings over.be sure try soak tubs roof view rooms looking right bridge,  ",5
"new favorite place stay san francisco absolutely loved stay hotel vitale, hotel prime location close favorite spots ferry building service excellent, staff cheerful incredibily helpful experienced no snobbery small children chic hotel, loved modern design rooms extra touches like cd cd player great book bedside table dining san francisco mini-bar stocked gourmet edibles not usual snickers bars lays potoato chips, definitely staying trip san francisco,  ",5
"best hotel san francisco stayed vitale 3 nightsafter couple hotels wanted stay blessing disguise, fleet week beautiful weather city packed rafters, location perfect opposite marketplace, fantastic bar buzzing reasonably priced hotel bar.photos room n't justice colours materials used quality, fantastic bed linen plus lovely tolietries, rooms fantastic size sfo standards plus great turndown service, eaten previous stay food good noisy attached busy bar area.only criticism not squuezing small lap pool amazing roof, ca n't wait stay,  ",5
"left heart san francisco san francisco really radar visit place, wrong, doubt favourite city planet.the warmth diversity people, filled civic pride useful see__Ç tips, charm individuality neighbourhoods, vibrancy bars restaurants review really hotel.hotel vitale class, located mission district right embarcadero perfect start point exploring key sf attractions, booked 2 advance seats shared van ride supershuttle to/from airport, reasonable rate 70 2 roundtrip including tip, come served basis wait 5 mins, airport look representative green jacket, not possible just deal driver, memory took 20 mins bust traffic.on arrival vitale bell staff super friendly unload cases wait patiently check in.hot towels offered super chic reception area, desk staff welcoming offered free upgrade right start, answered questions efficiently provided city map orientation.really nice bell guy showed room explained sf year ago experiencing city like tourist, engaged easy conversation interests various recommendations including trip sausaltio ferry building directly opposite beautiful place, recommend evening alcatraaz trip book advance guy__Ç_é_ helpfulness surpassed concierge came perfect options requested.room immaculate bathroom dream, walk rainfall shower brimming expensive toiletries, excellent furnishings super comfy bed/pillows, cd player selection compilations, ambient noise maker whales running water nice touch, lcd tv stocked mini bar including kit, 2nd floor room bay view directly bar, agree comments huge happy hour crowds noise, didn__Ç_é_ manage evening drink bar noise wasn__Ç_é_ issue generally late, don__Ç_é_ like noise like early night book higher floor bay, room bit small coming room suite hotel mandalay bay wouldn__Ç_é_ mentioned anniversary, 10 minutes arrival knock door bottle complimentary champagne card desk staff, glass hadn__Ç_é_ emptied knock housekeeping manager presented picture frame hand written anniversary card, didn__Ç_é_ stop second night saw fresh bunch daff__Ç_é_ card, night rose petals bed, housekeeping perfect, free office internet service second floor, free yoga class gym, amazing room service.having stayed hotels world say experienced level service.you visit hotel,  ",5
"simply awesome, say wow wow wow, booked circular suite 7th floor highest available king bed b view c soaking tub, hotel extremely calm peaceful smells good, really sets apart service, husband celebrating anniversary, mentioned booking room, arrived 3 hours check woman desk extremely friendly polite, turned room ready expecting store luggage, view bay bridge absolutely incredible, 10 minutes got room luggage brought immediately following bellhop arrived bottle sparkling wine glasses plate strawberries grapes dates fresh apricot apple card said hotel appreciated staying, course, drank ate wandered ferry building embarcadero, returned hours later vase filled fresh flowers roses stargazer lilies think no flower expert smell really good handwritten hallmark card wishing happy anniversary signed housekeeping staff, felt incredibly taken care impressed far went way make feel special, previous reviews stated bath products smell better bed extremely comfortable, automatic shades awesome sun woken waaaay early not, note not regularly spend 700, hotel room splurge anniversary, returning sf conference staying thbe 4 seasons splurge, doubts beat experience, way writing hotel wait massage appointments 11,  ",5
"great stayed hotel 3 times far year business, overall extremely pleased hotel, valet desk folks pleasant helpful, rooms standard comfortable nice bedding clean bathrooms nice layout, appreciate free in-room internet access, know gym apparently lazy walk hall.couple places improvement:1, wait room service 45 minutes, weeknights, just salad dessert.2, towels bathroom awful, scratchy, understand towels target cheap 10x better hotels rarely soft towels, 200+ night expect nice towels.and n't fault hotel fyi bar onsite restaurant yuppy singles spot starting right work, makes disinterested eating dinner long day trying impress people office thing want worry impressing strangers, plenty food options neighborhood food room service gets great not big deal.i stayed sf ca n't really compare, overall pleased,  ",4
"fantastic ways hotel vitale amazing reasons, perfect location desire super close public transport sf right embarcadero, location directly ferry building huge bonus people love delicious restaurants beautiful food-related shops.staying vitale relaxing experience minute walk door, hotel lobby modern beautiful entire hotel delicate spa-like smell, rooms well-appointed comfortable bed flat-screen tv lovely bathroom, rooms modern clean, n't mind paying premium room bay views, did n't try spa hotel sure great.the staff professional friendly feel like really happy staying, lot hotels choose san francisco definitely consider,  ",5
"excellent hotel 16 days trip stayed 7 different hotels vital far best one.because general atmosphere energy hotel superb, b service excellent personnel attentive time simple gentle efficient c decoration nice room public areas hotel d location convenientwe stayed nights room facing building roof ventilators, wanted quiet room checking rooms ended room view cozy quiet preferred room facing mission street window floor ceiling felt cosy exposed spacious clean bed good not excellent nice bathroom standard amenities plus free wireless internet flat tv, rooms looks better reality hotel__Ç_é_ website.we breakfast americano ok nothing special lacked fresh orange juice cheese ham usually eat europe.we happy discover excellent hotel,  ",5
"definitely return, loved hotel vitale, went needed mom-of-3-kids get-away picked great place spend 24 hours, service excellent room beautiful clean linens die restaurant fantastic, zero complaints, did bath rooftop stars treat, went run waterfront shopped union square great weekend, definitely return hotel vitale time need rr,  ",5
"love, vitale chic hotel offers luxurious unique pleasant stay, truly caters senses fresh lavender scent rooms hallways textured walls special lighting, it__Ç_é_ super relaxing, bedrooms modern comfortable clean decorated light blues warm beige, bed__Ç_é_ pillows fluffy cozy definitely good nights sleep, bathroom large marble tiles spacious extremely equipped nice size shower stall, bathrooms provide toiletry products fresh just adds spa feeling, it__Ç_é_ great location near bay, you__Ç_éÈe walking distance fine restaurants cafes shops not far fisherman__Ç_é_ warf, it__Ç_é_ great business travelers tourist, highly recommend,  ",5
"live hotel, wow, let begin saying expected good not good turned, happily surprised.i booked king waterview suite acutally better view bay bridge water, valet professional nice, check quick actually checked 7pm saturday night, anna desk nice, americano happening corporate types hipsters.the room, wow, mentioned online reservations anniversary weekend boyfriend i. placed rose petals shape heart bedand complimentary bottle champagne ice bucket champagne flutes table anniversary card cd playing electronica relaxing kind beautifully lit bedisde table, did n't cost extra, complimentary, loved, awesome staff.we dinner reservations foreign cinema asked taxi, actually shuttle car site, cost 20 excluding tip, better cab want save cash not going date, case date went lincoln shuttle car instead.when came dinner actually quite hungry, tasty yes foreign cinema serves small portions went downstairs americano, unfortuantely stop serving food 11pm, barback louie really cool person, took drinks outside small table near heating lamp enjoyed ambiance embarcadero water.after returned room 1 little hungry, apparently guests ordering pizza pizza delivery man going fourth floor floor delivering food.we glad ordered cable car pizza, pretty darn good food delivering 1am, good tiramisu too.we drank champagne beautiful rainfall shower lol.i n't negative hear people halls, muffled, heard sneeze, did n't care heard, oh, lol sugar fresh products good, smells light lemony.i love love love pillows, calling hotel kind buy morning discovery channel taping bike race outside window embarcadero, watched getting ready day, people crowded taking pictures bikers getting autographs, cool thing see.it check time unfortunately, anna desk offered hold bags til got shopping city checked, able leave car valet til 5pm not problem.i definitely, definitely, great staff chic modern relaxing decor great services great view, loved place start finish,  ",5
